yelping_since,useful,compliment_photos,compliment_list,compliment_funny,compliment_plain,review_count,elite,fans,compliment_note,funny,compliment_writer,compliment_cute,average_stars,user_id,compliment_more,friends,compliment_hot,cool,name,compliment_profile,compliment_cool
3/27/2011,0,0,0,0,0,7,None,0,0,0,1,0,3.86,lpLt71uPKBzwxzskKYJCsA,0,"7HglGBtWYd3fp1Vv_aOdzw, Jmmsuc4ptDZ1eOILGvY6nQ, fIbczWhTpCA-W1LmkUFo1w, LQxyLjcSYyC3SifSprfWvA, MEx76Vl6cQkroxpNTehcTw, hNZ7tvT8_7V-4dygR-KblA, 5JaYMCTXRuJbzsSshuoYIg, JVwZN4mZJRyiOYpRAs3ljg, kJHGKyceoNYOdpOzfezIbQ, -tTEN_VRGvRt1R3ZhJRCIg, 09EMi-Xm6WtcHMtyZYVyoQ, 7A9USrvW_ziStOB2W7bjaA, DZiUyMg1olNTwrm1HAtyuw, FcoecSWpGK2_5JKV-b2xqg, twaZ4P_1sT2a2wh1Eq3NTg, ic1Wx2cQps9mJtJdYJFr5w, 3iQ2lQoV_rs2ZDUu0V2rfg, K-2OfkgMtfrTV8d7r72whg, yr8jd9HZx33geIoiQHi-OQ, zFmobCMSy6Fg7g4pX7tK4A, ZxzBH-0_tMyB-nWiv1UQnA, A7C2-uk7kaVOQp82wgCRWA, IMcaO0e69FKYnMRaPdgFkA, kFqWrgQie_WZuaxPLp15nw, oGym4sdWWPVRaZhcJPCgIA, _MEmIc-S_QcEimxApL78jA, 52hlp5yI-BQZa2WzLUd6Pw, wwBWIo-YomcpVM9fwgrXfw, Sm1ybo35q4oCBvN-RBAOxA, DcH0C0N6iTmATtwko560_g, hLoLE8gzn5Au_U-CqKUHvQ, UG6oPY0u_oeHtAu8O4TyHQ, siM15S5WfLMbet58yjsCxA, lHidmOwke4h8FxJw5P007Q, 6RGQNaslGEdc4ukHbWvBdQ, 3GLK-qfa3dhUmFpvtePkZw, bqjFQ0-DhuuX24Wzx2D6Hg, 2OwCJkWYgJWKpH7OvLkbFw, vJpHPUR8xAkyUk1BJkUaCA, xPjfnpe2j_60fbPWyQngcQ, niihb0Eon0wLYciJPiIZ9Q",0,0,Karen,0,0
11/27/2012,29,0,0,1,3,71,None,1,1,9,0,0,4.27,wNcwS9VyYX7IPkQPGFVobg,0,"9dDvBb33UXsuer5kVg44Ig, C_jRoCsdvHH3a27SWMjF8w, sGLROD3RuCJQXUbvJN8UQg, lT33CMsM5_CZRibc8yEo0g, EzjdzHIiBw98pbOUnB21Uw, vLAUc9jYgSqDkMIW05dsmQ, Q5Pz9zkosvFT9J_hTQLiLw, TbiBKTgvGXA7t8CEocsHsQ, my2T74Ifjz0eR_RE1Neb4A, _cnkcFIJZS-gf6uCF9eZmQ, SvMdpe0kmJaeTlOQfZ18Qg, 1XJcBARHjr0fmILVHzTaMA, Yjer78RnYr7OCzirgdcOaw, URMCMZj2xfy1Tg4VMCoWBQ, ECSwkbyj3RJ2-7Ac1UcKWw, FoFJWMYWputZjfn3srVQhw, 2OjNNLpCCGrtfQtpcbhlkg, RvCYB1acQnVBtWoeUIK07Q, K3IOje_qyjF1Q3nc926h4w, y8eBNwZy-bDxAlMxc2t7FQ, Iq2TKrAVEm1qpeyaDgrd3Q, _YFYVLmraD75Q799-yqzIA, YfN_E0FU4lnzaIESdU9zig, Bvsi-13h6BMmpxSLJgPEPA, DaV7jKNC9VuBM-0XTT2IgQ, jQhKg1ocjPEopbvfV3Bluw, UU9aCh4ZN2N1nfFXAiJz_g, URx_MFHM5Bygyzh8bMjyhA, 9Xr076DkUjQMIBGpscLScg, CBHpTYlMeG6kMo0a7LODkA, zg0epjgoOGBoCG6tpYv0Dw, W7ahhNHPY50Gq-Xwdd0-SA, BwctDYKegyFHWQCVyfc2KQ, RZ-ffuy5QHgYiJ3qNOVzjA, zFPG6qBARgJPsAgeKcXP7Q, -dNguiX2THech_8i42kj8A, 7m4uCfPJ32qUMzJ4_BkMxQ, _0dfOn7yH6-dJYWCglO7pQ, rSsbCUYJpw0mkqZ-Hwlj3Q, ozyQ9tx2JhdpPQ1es78uJA, rYHtNuYdKWunHUZaEpzj-g, 0Hf85r3hTBO5_h4Ufs0yFA, js-_03qubma9G38LAPTULQ",0,7,Maylyn,0,1
7/24/2016,0,6,0,3,4,66,"2017, 2016",3,2,0,0,0,4,Wt8Naat13FOHfl0yuJtM8g,0,"XmUoErm8KkfP_ti71nXgAg, _pB43rRkQs72W-mvVydPeg, 3XPtoaPTi88KReXj0ZzeZQ, 4IE2Q4KfTTNccCE6-CpKyQ, n5-ByJfTzJiGUbYpUd_0rA, wd3xoNaDLib8dhQ7BxUl6g, 1RRaKXM5WefQfmUwTccBfg, paTbO_nDk8UIRSvl95Xn-w, kS0J0v7cAKUmgfYIxPZEpw, 8TucmAUPGtIQ1OBjQGHMvQ, BXuxdO-lBL4tdg1-AthsaQ, d5WLqmTMvmL7-RmUDVKqqQ, 93C85UxiymBQA9CRgJArjw, 6CzDXsYJNXLLbmDAaES4tQ",4,0,Kate,0,3
1/31/2011,0,0,0,0,0,3,None,0,0,0,0,0,3.67,xgqjk-J3yRP0zcNmijpszw,0,"5Wi5W3btEhf-ec4XcZpljg, DA9CK-fp3GKAQTiITSqGnw, 7qwbVeB0jPeLMVFgYumEDQ, gPGGENOJXU3vNq_m19CaJQ, qok-vVqF95b3LUNuJB2PoQ, ftAtAvar9WTtwR_Ou623XA, AMVBFd_ywIKof7D9vzd9Yg, Y8GQdlLydKeck41lkEtV9A, avO8o1mUgb-i-O3uLjYxYw, 2DLu5E6DOunTvCJzk0ksJQ, r5nv6FLJTFud0srU-zZLYg, 31GGdW0v1NsQoD5xkHlsxQ, ymECc7tsbtCgqBuI0UCIWA, aTplQk1_-7PrjQagjvjd9w, ucEw8jmkRHIx3da4h4kZqg, xt04YMQeR5a0Pm4Djl2Jdg, MkzgDeUFB4TnWdnABDFCwA, m5lEv-65TOQuUYOIBtvrTg, a8Al3eYcwDNpzvts1hVVaw, B00SVVWSB7CF6BoIzdrFgg, EPi_NFsxv-nZssWK1ndHpg, MnHRXpFOd428zWSUbr1MJQ, jRyfJlikrk0u1ipU2jLwjg, vE57dxhY3yhLrgW9BWvWkA, qVD-gjQ7Tzze0Cc2o9ww2A, fF42tPS29wSV36WOgUCF5g, yc670VuFXTJsj-PpzVSIQg",0,0,neal,0,0
1/17/2016,0,0,0,0,0,1,None,0,0,0,0,0,4,U9NJUnxevC9dl4d5pfbsNQ,0,"dv4bz0_83YMrK94WNzjSuQ, VndxPh90uw6zxf2rT7q0tg, 8rWFDafl9tfjuFOkvZc1fQ, BozLhKJxTg8nmxYTa86NTw, oGFVjyQpxUc1AOowpqJ3ag, y0Bzu-ibZx-dKVlitwYDkw, 5y16Q7twUemLDbRXf5ocTA, w-PXr1xwxtn3YC3JuL_DWQ, tMGx42Z9GGfxKqxXp1B5Qg, OOqCI5ODiiLwWh-6wNchdQ, y08uJOeOhwfOf9PuEz1qHg, bzSiSxWYDzzHnuffeAPhQg, jN0etXBflTx2f71UnhzQRQ, kYqRzojQnIhGIqFPhMhJxQ, 3pc3_Ulek3mSAgKmg0aXgA, F3shPbTl29BzBvOzkLjjMQ, k-E9Dmd5TL8xasoDwPBsdw, hu3KRkK-rFT-BQBU6oPhVA, uzTzhE_6DN-iBdNPU_0bUA, hFWq51fIu7MGE0EDgDApaA, OTKtcRxqXCRIbv2UKcBaug, Rb101T3YAmfeYIX3Dmjisg, cL1kus6YTdbFUpqKMRueGA, qtwYBos9SXgo_VIedsdzUQ, W5NduvWX04nIazbmgBtpEw, QWKARnOwnsLIWpZfBjCsFQ, -fQUzOl5NJrTnZN4l3riUQ, 63y77d9TDDY0LHQE2GSPvg, iD6eGvkMgCWpo7A5p-upuw, TA185VQBQJ8ODgxvHpVfVA, OPC-xgaFNlwmORVeG36FvA, H0xsQpEROXhfLnqKNwTEyA, Gjti_zgS9E_1JCyHHxDILQ, moogB0bJEH5spUKBUH7i0w, v9c2UAeUG8DFr3uM0KPUMw, ejDyeR8AqcHNoOZ7yBUjEA, UdEQPg80m73zgLvhmc2n8g, aDxiz7dyy90svICI-NqYZg, 65HDG085XdJmlSq6LN86-g, 2CEoDRNilp9LHMFZGSe0eQ",0,0,Jason,0,0
7/24/2007,0,1,0,2,0,24,None,2,1,1,1,0,3.93,yE4dTCWmBNoCrbbFvn8LQg,0,"vYNmPJIfn1HhrCxGC62MDQ, ouJuVAEPnnEC_zhcrSf5GA, dIIKEfOgo0KqUfGQvGikPg, qVc8ODYU5SZjKXVBgXdI7w, HtCPdVujYJAZF4FKr-C9Lg, 5q6V4NrtG_gaP7U7J0GpdA, 6HUXGkyAr1pk_g-4KCvDJQ, PeLGa5vUR8_mcsn-fn42Jg, NwxF1Ftc-4P5Pl_SSXThQA, sTcYq6goD1Fa2WS9MSkSvQ, XVA0XeKMgobOFC368cNfZw, maqOMHj4zlKA-lel6nm4RA, 6God1o-tVa3l2uJ0sO6sYg, kVlkSsByJtjMPKx3YTAFfw, R-2vMMXfnimBp2qYojENqg, RwKsQ9cMm7qH_pjkRX1AFA",1,0,Lisa,0,2
1/3/2012,1,0,0,0,0,5,None,0,0,0,0,0,3.5,8KayUocIVMfgfEuqP1Q-rw,0,"n4UGpvlVAfMejf5S8Rsk9Q, 25Bb1xCyXr6lvtED6BFaPw, o-9k-LDnbpPtlDKj7GetsA, Kt2t9y3yPtclrcEimD1e_A, X_ygBkqOJUm0rT5MvkbNWw, ZeVQd6rm07kU9lwSmGUQHA, iSvRGO7F4GnoMlMCKMnXGg, 6t99EkDjpA-N9NPYop1RXw, K7DLjqCfzNhGaUsOHoumgQ, 9U7kAjbXlaw3el7WF0hoUg, u5xCPQb-e5cj_w1-oBejiQ, oBzsk32FovyEEGXlNYbb2g, pA07iuYWHsgWNBbPeJlo7Q, o43uT3c1n7302lbJH4Dv2w, -ZtJL8d32tHVhFbItRYFmw, xn-WdWhpXCSQfZNo0KOBRA, MncJS6y2hUb4dLoyBekKHg",0,0,WJ,0,0
8/27/2014,0,0,0,0,0,1,None,0,0,0,0,0,4,SRwptW4erC6wWrIfVLjf9g,0,"92fz1Yrj39qUKbuv1V61fw, aVjY0NhzW2O8eiawKgpU1w, WqAKnC-XEvc9wWaKzOUJPw, Ca4n8Q3D4Gkz83ABoFuE0w, 5JlvkPJ7vTng9gKLZv8NnQ, fqj1aT8wBFWwmmEiBgfNow, MPF8iP0T_W761vBvsx1WjQ, 4bVHuzUZJe7Tla2HEGlOoQ, Q46FFlVGnrqYbgiuHCr6Yw, tj7y2KNieboQqnk2_IHwyg, VlAYmEeIABuJga49WM-Zbg, JLHiDx9tA915aJytr4rIzQ, hpkqa0oYHqrBAcYIqNhM5Q, NlthAFj9Xe5Dmm6M0Ibwlg, tYv8oJ30j3ieNjFFqtsYSA, iJcuaZHbyTDOSbZvLZJt8g, NqALnY5uLmWZ3gNCk0t-xA, fioEnY5NovEpMTS_4lAnUQ, -9Rn1czPZHi1f_GNTgAndA, qm1D7Jt81Eo29xfLdXhkvA, uT57iTW4q3EsIS1KWS2Myg, 7NtwFeeu_geucyKgBPPfBg, J7wWptjf1dsQkLm8ZDcDdg, 97ypsBIjvOBpuLL2RheZ-g",0,0,Leah,0,0
4/27/2012,0,0,0,0,0,7,None,0,0,0,0,0,4.75,7iCZx_npuUBrWRnZKV4_ww,0,"90hW-zNoOG3GiCJWky9x5A, tCTrmzgXaf4U71WbiBnrWw, LG1YLdKqRhFgpJoPFA4bYQ, BX6AQ7vtuxd76cGaMmpMuQ, LH2ezMojlqrnkAJP5-GIMA, ExQlv-PzP6FvXMubyeBdEA, jXAqPLskvxo01mW4qKpESQ, f43AXhvu1AHlt05AAiv_0w, 5bag3csdh6y6XoTZSMAR_Q, mrLZtDamvDkJxPyrKR6qyA, -q-23TUi3AJfL_bIeIm_Cw, uIRnQ9ZvsCfgmwTXLVJSzg, bsbTmkAEecMXpJDFS9ZQ4g, NnOnxl7Nf0VSPgB_M9g9-g, zrtA5ihb10SKs5qyoYNbpQ, TOUXQa_GXKV1zbPiDTwYzg, NqVuB-nNP9WrmSMyMs3ENQ, fpqG9401V3CKFEyEGNDiaw, Hz_3REYOtuaCtN0iqeld6w, 4k2Ew3RLHyTRA8xpdfwaKA, jGu1QVdjNZwXW_RnXlyePQ, 0Kf2XxhI_nS8H8g5PxpOTA",0,0,Alexis,0,0
10/2/2010,0,0,0,2,1,8,None,1,1,1,1,0,3.75,Y3sfm2jsyxa4n_Q1E-1L4Q,0,"DASkWfrV6kWHE_4xC7BkYQ, LGxRN3XStNGYK7Nd5QyStA, KI-aQyVs39CMzQHl-3A2Aw, qewG3X2O4X6JKskxyyqFwQ, Xa0cZfEgEK5B1Qtp4HpnaQ, YiX_XUSbHzH_UmZUJcbqjQ, wLc6l8v7O9hXjrDi3Q7tyw, Tz4F1Zv0BaOfTyUTbMxlBA, JpL25h1BC5plhAWAnpXZsA, wxN8bY3iRGPa0Rt34_qIew, dsSaCJfnj7BVx3k4XtQnbg, PMxx3jGR3qoqnILJ5c4C_Q, GMxQjcvl_mpKs3BBmyvNlA, GPeCfvTxdFRpTvHK7MnJRw, RPqVeSueN6cjO73cS9uptQ, 6HejpvejUM8AAVrIUflVEA, qdpECznMco8CxpUVlgrWSA, T1FVDhWjAAw4AiRlcKS1tg, FyaFN_AGd1r-mv_9atN3tw, PIxb9mjmthBKsDB1MgfDHA, ilRPjok-sMoijpDIWT3SeQ, mxHckHey5PQztpZtpD9ZFw, GqHNg3jYgWys-yqhkm3vrQ, 9HxA9GCZYIghuH9nG4bMuA, Yy5KUN-tKlJ8BslXFs1aHw, 6kvGowEk1AvUUwWHLkJyNg, 5wGFIlG94RHaf3BqBKa8lQ, _npN9NXm-SeqcYEHVon0RQ, Mb-X5eEixjv1TkHmo7F36w, WOrWtfjsvkc7eYMBXL2HPg, WtqjKx8DoUcWm6Ga93qmsA, Tf7APfEzH-UBw3r3p5JF7A, aT_AzbpcsbodNNtFzPqRVg, PDARNCdFCk10ByhydQyoJA, ynmJzoMAGqYmbC6koMfE2w, jzUMLxjcSDN3dR7XWiKUyA, RZYdxWIe7boUFb_GdwU2lw, HN2SFJZpZlOD8sv2-K6cCw, MS0SgxBDlZ3NAMmQ8nDw7Q, yDoN4hVWeaP4NtLeiuOUrA, aT4E2duHEIsb0PsLJGqr6Q, FgVASgcNVIZrTwSBS0VLCg, 8didFddi6YQKYApMT5wU5w, YuF4hcKVnVeIRMB4bznqSQ, CeryGeSFYDBA0eUJ-ALjEw, vPYPwRyk6pcTVzP6_20URQ, ZfZCj9pT54yYSRwlzr4CKQ, W9cDPq9jnL7kSoV-hnGigg, bXZRNFVdZrGdnGhPRRptJQ, OllzEzMfDL0zTHoeGsLh9A, mxwMqra7TEZ6K4ML3DgPmA, 91J1f4Va6DRcwvpDaYwWRw, T0CCmVmh22N_Ds4bGpgKDA, BJ8tWqjaQfjq41h528_ooA, Sj3H25na3TgFJn2COo0G0g, NRF3ZF0wUX9vJdPlLJutAQ, j0xoXnjjVVsL2spVUWOq_g, MMjQ321bLtNiwbHILFuEDQ, vstHY4RDTNs41xPg8LVnLg, 3aV09LwIJm-o-N_cDEJwnA, hIdX9xru1ix4y2ERrjrIlw, u2ZijV6wobeJARhR3y-BBw, GfdRVsFLfZy5Tm2cqZP47w, bTTZzC8RvTxTOeGMvJ5icQ, nD-otj7QlXZ9y6nBeWkUIg, kJscAA3p6Ss9vY9TkmICeg, 0FMte0z-repSVWSJ_BaQTg, o_dGtyGF70cZ47jOfiXA0Q, ye9is9NmonQQUc6Vz53Nhg, uaqCIx80mRBh0RqCaFyAMw, NTjiPeGeUUa_M0OgJD7Prw, 6NGOLJQbu61qDPOtKj7MoQ, aloP8HVs4cEoxP0L2lIXNA, vHvSzb3QjSjthmVkDjQZ9Q, bMjmhteSDO82KYyVi4SFOQ, lDp4KrTU6lOmWvGYmc5zpQ, tqkst5gHqLbpOF_pscmJbw, YWv-9jkERdEzoK29mx80vQ, oqa0vAvvvfBD4aEKLLhFDw, 6AtAFaMLtHp52aBEa8Jy-Q, ce49FqC_myhN2k-HlT82eQ, hN4ulxiE7NSG01HGf-juAg, yqQ8EEqzL-3BRqf4r2Iicw, 5OkDMjgdHVJ6WppeOAHpBA, DW0bn9vi4QezegocIQyEhw, jdGH8E34twj1v0zEcyw3Zw, Er_5GBn1qQyZ2vZMJqIcMw, C6NaBG7JucDHWDerSkvhHA, gBFEmn2fIPFShecLJsoHkw, 8-OX2_HEYDbArnMSDyJe5g, ij7kqaoPR_Zwtcrxn11kXQ, O-Poc185PV7QFGxcZc0vfg, KyieFxrQxDx6ncUVLaCPAQ, 67TWUUrsgOTSHyH-ebAo6g, 2AK2h99DLlneR6xzn82Msw",0,0,Ramzy,0,2
6/21/2012,3,0,0,0,0,12,None,0,0,0,0,0,2.92,pZHzIAe4U2cW2d5iyxtRzA,1,"8bKpyXdiYF3ZKIB3QyEiVQ, jCk7vwQlePzvQAB5v3BG7A",0,0,Kelvin,0,0
11/2/2014,0,0,0,0,0,2,None,0,0,0,0,0,1,54K-qagWyy2P97LCgRZ5AA,0,"-PGhu3KCbs0T7fQ9DAykOg, 9qbVjkfvfhpGGkQsUoah7w, mTPGFiPXT-5_kg9cquBKZw, WuNcqfgjhcTxD58zgbJQEg, MdQhiNwx3O8-4zHC9sy9Uw, OHpqk8UjYbAvPXmj0SNJUQ, bgNHz_L_6P3UM1fwt754sA, 5CPwz5iWTU86h6PXF_vMAQ, t9ibz97aH3LfhG3ro8HAfA, yPO_tfn6an6ZS-LcGAeG3w, 9OTEhTF8MRTtWyh",0,0,Rosa,0,0
6/10/2005,396,18,7,250,142,101,"2007, 2008",50,49,510,35,130,4.61,Kdz_RA7T1pCh9UexU-Laaw,23,"p05BaSFza5U8MRUXAciB2Q, VHdY6oG2JPVNjihWhOooAQ, TEtzbpgA2BFBrC0y0sCbfw, V6oyBRQxZh8h4YL9pC3c5A, iLfqw8aXUEERjUeHMumWuA, wxzPfxDE5rlNvkemlIQmpg, kAn51S7IRBv61dBSnwmGVg, Tb9pRRXTbZfDZIux92DSLA, 6IsVybwkd4CrpaIhutkpFQ, rshFnj9YqfmO5Yp2jsPjrA, S9kSawG9Ry10RlUkdGZvAQ, Syt_iQqW_c9T2_lrvsddqQ, 1FzW6bJCMRqVhYkG_vT5og, YqHNagOYtqJodiIHKGUIjw, qZRCTT3c3krgNXoEPK5oZw, 3t6uou3N9nPuOJ-wurpEsw, UgFOzSzMc5SGQeUaEKRVWg, vk0cYG8kF1GZlMo4HQzecA, kXMVDTx1Nc-kORupcjBIrw, _fpiIBwWuyyi-7qtpX0yEQ, lESureqTs1cMTc4Twtf1lQ, jvhm2TP6oc84lsKMobZUbQ, 0V4Ra6jCmSAgFtCiORr4QA, Fz3y-d7Ru7wMRnPuwG-OLA, ILaezzqQXTZJZWGjHzAf5A, Da_ZO8lKwIacljqKUJbAlw, 9h1nRWISb6tdpzMwSDYMDg, WcKhdyAJd3YIRemYr6pAFA, QgPGXQqSwxhEAY5zUq3aCg, RDwgEc8o15O2wqu-YQu29Q, bozvcy7kl2kJ2mBdKVxyUg, PWMRXCXdOG6B_FXe-Lj-JA, sIUWOTBAIPOQ-llxmqozgg, v56_o8iCNYGB2JFVIhOwQA, MtJpkMJ1edE_Q0ec8cmxVQ, Tlh0k7Br73mAhC0fOdZinQ, G-KKZ_DT1jAF_gNUlGFFQg, SSLNngNCSHd-1sGg7OrLlQ, daEKn0SlW3j3-8zAXx3xBA, ayHlDMDiPWgoyBifSBD2Ew, zxF7vwh32ccSN3CbCMlalw, QIGregGmiFp8j4Ck0OoKqQ, KdC7iPZxcArSX9VERfbGPA, T8Hg9GIF0mQa5tvNKmZL7Q, Jv_qeM8IO9F3X5aWbD-DXg, LahgT0Dec0B6NSws7VHiJQ, zNAjozMwnCOlBarQ59BozQ, 2Sf58ceaNru-RFabRtUvvA, 9jZAXnAaulEC40wtEZK6Fw, TGOvDLWUBR1OBzURKkXbaA, umIYHRbXtyb_Yy5uThSD_A, jjT8b-kahZB4e4Av_mjwpw, HYMHTMJ_06k7BPggKgacLA, xlACoXuuSZmb83hJcDxgSg, e8polunsuEuRRMIL1kEjDw, 3ejotiHbd3qB8M1ZSr6iuw, NN5jldDW0Puf8E3ZZjKqsg, hskKwCGaHOOQzYXeDpmSDw, j5hY_tKV2VtEpkNz45pdlw, rabVZ7xvetF3x3QTGDVosA, PqAqsZP25fOeruwzPVavnA, tuXEsjHFhjVNSWgdufiBwg, dUjWYjb8F-bWeKsS_lMfBg, nabN6zi4WdtXPWQPZBvKfg, P4Lq9fJE7mFHekGj7hMuVQ, LqFpj1DMSwSQqkRk06cc4g, 8hvXl0oJmU61l17LG9aDag, l80t8mxXe0nNR-TT8K7m2Q, xzVb_3M-pS43VipEoQCPMA, 6YEOt4_he0S477V9bkj3sQ, dyXStp5ALuR7jc0FLIzycg, DTWtZJAIPMrZJwUJV0DJmQ, xJ9o6C2Dpg_CRhN9ktGDYA, m0l3wB5-0jqN2jyYk0K7xA, oqitPG6jysyKKn4HXojb2Q, 0ScsCv5iHXnYWCCDBPIV7Q, atdrQ4gGpxlW2UNq1XNDpg, oXvOed0O_YA-FOSMhH0HZQ, G5LXEaxhQMF_BVjNHkVr7g, 92X37S-hY1cYhl4IgedpMA, q4GQSkX8TfrUNqug8LOH-g, ukfZEKae8SLavXHDDwdKBQ, Zh-8ntx_A8I2iaWvYKtvtg, hE34xpG35WugHznWf79HfQ, Wo0L3X8M6ch8cBxPP_zJVQ, fxJcpYyCBgi61PtmlZXTjQ, zyCUBfCjEidb3nMbUDWyfA, 3h352DEsa-HgjkN2FJsSiA, a2RQnBjIcTqbC1Y5rQaoUw, TOE4o-_EGYEuVharJY480g, DbjmZn98kvqfG9SWKHA5Xw, thY4tADfgZPJwySQmRkG9g, 0gEDwhSUIWIBz23MbLYMig, zpb17M4OG4Agjn3dK32CEw, aea3PTk1cMMV7UTh9HXINA, W7kH4bcTyoIxy287OG8olA, TdipT0P_byRoqrYynLPW6w, bd5RxGbMblmCVKUmAvUy4w, oUNm5rDUDxu0LMximnNHWQ, RwKRDBHIzTUW7iLF1KBR-w, xxm2VHIJZVO3U55rVmGLWw, KyWWK9Rhb_2Lkq0BeBIE1A, PRiSufjS2Vf_BgR34eguJg, MnCteyXrn2d1qFygzgh4mA, VIsIWxUjxwm8Nydz7WoX6Q, 805v-ea4BCS62QYAVVCqyQ, LzCRz1uoWS6YPNFLcKzrGg, DNU1GWvbkwQNqs4Uk6KveA, 3Wgk4Acg-FYBfKFs_d3yXA, puvyO8VZP0RqQCvZVMVKjg, XURrYMEmCBvoYM7oKGQPEg, B33KEetBrqpnJbQZetY3sQ, O2yU8xqhluPdPzm7BCVUiw, To7EBxWC-Yz011V2-tdTvA, NCm2jj55oF9tr7r8zv3GIA, We9qK9M-oI6LUULbQo_InQ, QBXAIu1Vm-nKXUwBqZ5H7Q, UzUnpnlH1n346MDgaFMOmw, ZvEIsP84n-JPw5wDvgRGNQ, e4basUm00KXEG6m-9VVweg, nGIeDNFEvxZ2PzamApUVFQ, vgwdQ0fpDZdoTidJuwYq7w, 0vCffWO7AQKdZtoP_9ZTIA, S2jpeAzSuQJImtgvRQSmmg, 5c8J3QvBWg3VIoQ6Be5o-Q, n-eYeIpSTiKhoDeubO1mmA, hwOQyBKIak_EyV_i3bunKg, 0XXIv9a0LWiaCjAkurjMMQ, wYaPF-MXdioH-hbusOnrVw, hvOlTjSeucPuK_LJC7fU8w, W_Rslro-7kRSGTcofKcwog, sPbvkEuuaafXFLEwYl1Ikw, Desi-Wiz2gwPLWMXP10Bvw, wktMii8vZ0P4iHaOCDjZTw, LVta5QISd-5zJwJCW6arxw, eu19K9KfnvvubzWuv4l6Wg, HjeRJgPx4x1EQ2SpgG9gdg, Bf87HcPERF9yiSjb2tQBqw, BQwsJPekOkFTv8rphVuRDQ, n94NEiHVK2PCee0--JFr8A, F2UjzOfgZcTkUkw8W2CVCQ, f5RHZXM3hB9UEne98JP7pg, x3JcGJ0FdEEnFqM2GeU9mQ, XHuNSjrPA3Vyi7n4iVhZaQ, 0DGWXvmG6M3a_ZxATMp7lw, sZUC9GbwvDHWrHl0D_d2dA, pBAnCaacZRtk1PWtjPANAA, KpR5PdvFrbkNllbVdtGpRA, m5cBT7OYfn0HM0d-RCsdZQ, eFAeAaUFs5iPDRO-EtiR9A, l0I8QAnHJoLhEozrFilONg, 33voVNrPerWKvuL5wJHkCQ, khFA0eLpu7H08JOWtiVF8w, _US19nu-bny9Vx38IHSXug, 60iCXLkb9xqhe5cvEun0kg, 3EfbsbZgyYOtXY66WOVfOQ, IDVX4Is4CanREchBmpFXoA, uC_KBeTLHWFkGmOGfO4R9Q, h3dKo9r6CYtJUvFai42hDg, 8Q0xnxT-KrvCl2pQF1qsFQ, gCDbeZN8p_g-x5WDc4t3ng, 7sJCXVhEqivvD8IG7aXfFg, Er0hnraJKQ8qpWOHg_iYVA, XxUZUrJdf_lEPKNc-_OvQw, WI9UJah3bVB258wzEIh34A, 1OocYCAZixwbAXueW75FMw, l-C8hPeB_X3Zf6pSFIReeQ, MCDRoeS0O5FdcNfA4-Mt6g, nnw3o9TS5SDBk4htLWjPQQ, uqY0yL_zKk-4CcOdEDJ-Ow, W7s1RYinW7z0OnRlZ7x-8A, bevssK8rkV3PL-2H-Ze3WA, xz4IbQzaubDuhc-aLK3i2g, 55Vs9UMg1XeUHcDqL_lNlg, S5WQcThM04eH7Eu0YJ1a1Q, lgg9CDUOfl5G5vFUHskVXg, n3S-9uSFSt0kcgsOje7LHQ, oSPmeVF2VIDNlXOFn0sEUQ, 83Xb0PPBwZiG2c_fLpZgAw, djYQcNay3MGECtZqZfhOfA, KC0taHqGm_lKyOEzraDxKA",558,431,Alice,24,250
3/22/2011,0,0,0,0,0,21,None,1,0,0,0,0,2.67,MbnMkMnz30hO5zxVQ-7mLw,0,"CQnLWjXHcSbL7ncE725LPw, rJSvLDN02xZwKB2oJm_X1g, OTBYPmD2s1LVvuDFnnLscQ, UXiQ7i6ng7HRjA7FUwh73g, DyTwknqi4k1MmrRAldDKGg, AIVgQY1-2O8gVFevmys3_Q, iL7G19UZjTCapjW6f43ydA, Vr0gE36ALwJK01bcqDngNA, J-ZJ-EaxqtzuhoamKhB5KA, dwhzorgLO1UiHWOn0sp6Sg, G4gRnzO-0oM_gqup7WzMIA, 4zYD7_nOrTrlukJpwvEUcA",0,0,Rachelle,0,0
6/28/2012,0,0,0,0,0,1,None,0,0,0,0,0,5,3XmDifwx7TzUk82xRAknsw,0,"cyirtVEmbuvsyKocuu4izg, P5m96dgyeScQdDZ8LIHRUw, viwBXYWDegDHNHuOM1lI7Q, AFsfHCU0BybUg6etyNY6tg, Y0xF3brtsH9nxxa-j8QjYg, tK8CVuXerJxB_02ecyvbxQ, wfB3HsfXOSjUy8NeV4CgCA, E9p1oCKxM3Zlnd_aKF9HIQ, fjt5b8zLABqJL89NgJq8sQ",0,0,Joe,0,0
5/26/2015,0,0,0,0,0,13,None,0,0,0,0,0,3.69,UQRizybq4slehrhwqs33Ng,0,"cJXKAlvJXhBN3MMT4jI4jQ, B6VsfgmBj1n0kv09qe_kpA",0,0,Maya,0,0
7/9/2014,3,0,0,0,0,10,None,0,0,0,0,0,2.7,LDRGQimdsKOtJTZZGNcXsg,0,"tmO-RjXmMTgBPDkTePjtFQ, t2v_cQqQIo9x-ft4Ex70ZQ, vQ1Bw5jSUskHPjkzkt1bLg, Iv09JxxupYrmzGAqFWaSjQ",0,0,Alex,0,0
